Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933	17/123	2.322343e-09	1.811428e-06	0	0	7.218837e+00	1.435155e+02	IFITM1;KLRB1;CD160;CD3E;IGLL5;KLRK1;CD40LG;CD8B;CD8A;SLAMF7;LAIR2;CD226;SLAMF6;KLRD1;KLRC1;CD247;KLRG1
Reactome_2022	Immune System R-HSA-168256	82/1943	1.413379e-08	5.512178e-06	0	0	2.123876e+00	3.838842e+01	CYFIP2;PRR5;NCKAP1;ITK;IFITM1;CSF1;SLC44A2;RORA;CD3E;OASL;HERC5;IL18RAP;GNLY;KIF5C;GRAP2;CTLA4;TRIM69;CTSE;ZBP1;GBP5;TRPC1;FLT3LG;RNASE1;IFI27;CD8B;IFNG;LCK;IL23A;CD8A;LTA;EVL;CD226;LTB;IL6ST;CARD11;CD274;KLRB1;TXK;CFI;ITPR3;GATA3;RASGRP1;SEC14L2;SOCS3;KLRK1;CCL5;ORMDL3;STAT4;BTLA;IL21R;S1PR1;CCL2;SLAMF7;LAIR2;FYN;SLAMF6;NCAM1;KLRC1;ICOS;GBP1;KLRG1;IL32;BCL11B;KLRC2;CD160;TRAT1;FBXO32;UBAC1;SMAD7;ISG20;IGLL5;GZMM;CD40LG;IL7;IL2RB;CD28;CD27;KLRD1;CD247;PTPN4;IL7R;IL18R1
Reactome_2022	Adaptive Immune System R-HSA-1280218	42/733	2.916526e-08	6.444045e-06	0	0	2.816557e+00	4.886807e+01	PRR5;ITK;CD274;IFITM1;KLRB1;ITPR3;CD3E;RASGRP1;HERC5;SEC14L2;SOCS3;KLRK1;KIF5C;GRAP2;BTLA;CTLA4;TRIM69;SLAMF7;LAIR2;FYN;SLAMF6;KLRC1;ICOS;CTSE;KLRG1;CD160;TRAT1;TRPC1;FBXO32;RNASE1;UBAC1;IGLL5;CD40LG;CD8B;LCK;CD8A;CD28;EVL;CD226;KLRD1;CD247;CARD11
Reactome_2022	Costimulation By CD28 Family R-HSA-388841	12/68	3.304638e-08	6.444045e-06	0	0	9.559497e+00	1.646657e+02	PRR5;CD274;LCK;GRAP2;BTLA;CD28;CTLA4;FYN;CD247;CD3E;ICOS;RNASE1
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	37/702	1.518551e-06	2.368939e-04	0	0	2.550485e+00	3.417078e+01	IFITM1;CSF1;RORA;GATA3;OASL;HERC5;SOCS3;IL18RAP;GRAP2;CCL5;STAT4;IL21R;S1PR1;CCL2;FYN;NCAM1;GBP1;IL32;GBP5;BCL11B;FLT3LG;SMAD7;ISG20;CD40LG;IFI27;IFNG;LCK;IL23A;IL7;IL2RB;LTA;CD27;LTB;IL6ST;PTPN4;IL7R;IL18R1
Reactome_2022	DAP12 Signaling R-HSA-2424491	7/28	2.158906e-06	2.806578e-04	0	0	1.472851e+01	1.921468e+02	KLRK1;KLRC2;LCK;GRAP2;FYN;KLRD1;RNASE1
Reactome_2022	Nef And Signal Transduction R-HSA-164944	4/8	1.633340e-05	1.820008e-03	0	0	4.392584e+01	4.841637e+02	LCK;FYN;CD247;RNASE1
Reactome_2022	Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952	6/27	2.455380e-05	2.393995e-03	0	0	1.259594e+01	1.337014e+02	CD8B;LCK;CD28;FYN;CD247;RNASE1
Reactome_2022	Signal Transduction R-HSA-162582	85/2465	3.242584e-05	2.810239e-03	0	0	1.684753e+00	1.741454e+01	CYFIP2;PRR5;NCKAP1;ERCC6L;PTPRS;TFRC;GPR68;DOCK9;DGKA;GPR65;FAM13A;OTUD7B;RORA;ECE1;PTPRK;PRDM1;PCSK5;SYDE2;PPP3CC;GRAP2;EPSTI1;PRKG2;CCR7;DLGAP5;PTGDR;DACT1;PLEKHG1;PRKCH;FGFBP2;FLT3LG;TRAF1;REXO2;RNASE1;ARL4C;TIAM1;CTTN;RASA3;LCK;SPATA13;ALDH1A1;XCL2;XCL1;EVL;IL6ST;PFN2;MTMR1;CD274;AMIGO2;TCF7;LEF1;ITPR3;GATA3;RASGRP1;LTBP1;SOCS3;GNG2;CCL5;MYO6;LRIG1;S1PR1;CCL2;FYN;NCAM1;APOE;ICOS;MYH10;BCL9L;IL32;P2RY10;BCL11B;ARHGEF37;TRAT1;GZMB;EPOR;ACVR2A;SMAD7;TNRC6C;XK;CAMK4;APOC1;IL2RB;NMU;CD28;FERMT2;CDK5R1
Reactome_2022	DAP12 Interactions R-HSA-2172127	7/43	4.393758e-05	3.427131e-03	0	0	8.585030e+00	8.613138e+01	KLRK1;KLRC2;LCK;GRAP2;FYN;KLRD1;RNASE1
Reactome_2022	Generation Of Second Messenger Molecules R-HSA-202433	6/32	6.835421e-05	4.846935e-03	0	0	1.017104e+01	9.754845e+01	ITK;LCK;GRAP2;EVL;CD247;CD3E
Reactome_2022	CD28 Co-Stimulation R-HSA-389356	6/34	9.766806e-05	6.054969e-03	0	0	9.443567e+00	8.720129e+01	PRR5;LCK;GRAP2;CD28;FYN;RNASE1
Reactome_2022	CD28 Dependent Vav1 Pathway R-HSA-389359	4/12	1.075251e-04	6.054969e-03	0	0	2.195843e+01	2.006514e+02	LCK;CD28;FYN;RNASE1
Reactome_2022	Activated NTRK2 Signals Thru CDK5 R-HSA-9032845	3/5	1.086789e-04	6.054969e-03	0	0	6.574776e+01	6.000872e+02	TIAM1;RNASE1;CDK5R1
Reactome_2022	FLT3 Signaling Thru SRC Family Kinases R-HSA-9706374	3/6	2.137312e-04	1.111402e-02	0	0	4.382960e+01	3.703948e+02	LCK;FLT3LG;FYN
Reactome_2022	FCERI Mediated Ca+2 Mobilization R-HSA-2871809	5/29	4.243333e-04	2.068625e-02	0	0	9.162444e+00	7.114630e+01	ITK;IGLL5;TXK;GRAP2;ITPR3
Reactome_2022	RAC1 GTPase Cycle R-HSA-9013149	12/178	7.142217e-04	3.277017e-02	0	0	3.206694e+00	2.323031e+01	CYFIP2;SYDE2;NCKAP1;TIAM1;PLEKHG1;TFRC;DOCK9;FAM13A;SPATA13;AMIGO2;RNASE1;FERMT2
Reactome_2022	Interferon Gamma Signaling R-HSA-877300	8/89	8.747571e-04	3.701956e-02	0	0	4.360460e+00	3.070446e+01	GBP5;SOCS3;IFNG;BCL11B;NCAM1;GBP1;OASL;SMAD7
Reactome_2022	Cell Surface Interactions At Vascular Wall R-HSA-202733	10/134	9.017586e-04	3.701956e-02	0	0	3.568778e+00	2.502129e+01	VPREB3;CD2;IGLL5;LCK;EPCAM;SIRPG;CD48;FYN;ATP1B2;JCHAIN
Reactome_2022	PD-1 Signaling R-HSA-389948	4/21	1.107601e-03	4.319645e-02	0	0	1.032862e+01	7.029202e+01	CD274;LCK;CD247;CD3E
Reactome_2022	Hemostasis R-HSA-109582	25/576	1.383207e-03	5.137626e-02	0	0	2.033182e+00	1.338515e+01	DOCK9;DGKA;SIRPG;ITPR3;GATA3;GATA1;RASGRP1;JCHAIN;VPREB3;GNG2;EPCAM;KIF5C;HABP4;PRKG2;FYN;KIF21A;PRKCH;ITGA1;ATP1B2;RNASE1;F5;CD2;IGLL5;LCK;CD48
Reactome_2022	Signaling By Interleukins R-HSA-449147	21/453	1.485725e-03	5.140349e-02	0	0	2.171486e+00	1.414039e+01	IL32;CSF1;RORA;GATA3;SOCS3;IL18RAP;IFNG;LCK;IL23A;IL7;CCL5;IL2RB;STAT4;IL21R;S1PR1;CCL2;FYN;IL6ST;PTPN4;IL7R;IL18R1
Reactome_2022	CD28 Dependent PI3K/Akt Signaling R-HSA-389357	4/23	1.581646e-03	5.140349e-02	0	0	9.240449e+00	5.959433e+01	PRR5;LCK;CD28;FYN
Reactome_2022	Signaling By NTRK2 (TRKB) R-HSA-9006115	4/23	1.581646e-03	5.140349e-02	0	0	9.240449e+00	5.959433e+01	TIAM1;FYN;RNASE1;CDK5R1
Reactome_2022	Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530	7/78	1.838450e-03	5.735964e-02	0	0	4.345166e+00	2.736947e+01	LCK;TRAT1;CD28;FLT3LG;FYN;ICOS;RNASE1
Reactome_2022	Interferon Signaling R-HSA-913531	12/200	1.944182e-03	5.832547e-02	0	0	2.828229e+00	1.765639e+01	HERC5;ISG20;GBP5;SOCS3;IFITM1;IFI27;BCL11B;IFNG;NCAM1;GBP1;SMAD7;OASL
Reactome_2022	FCGR3A-mediated Phagocytosis R-HSA-9664422	6/60	2.226196e-03	6.431234e-02	0	0	4.890143e+00	2.986636e+01	CYFIP2;NCKAP1;IGLL5;FYN;CD247;RNASE1
Reactome_2022	Ca2+ Pathway R-HSA-4086398	6/61	2.423185e-03	6.750300e-02	0	0	4.800985e+00	2.891476e+01	TNRC6C;GNG2;LEF1;TCF7;PRKG2;ITPR3
Reactome_2022	PI3K/AKT Signaling In Cancer R-HSA-2219528	8/105	2.533283e-03	6.813658e-02	0	0	3.638217e+00	2.175013e+01	PRR5;LCK;TRAT1;CD28;FLT3LG;FYN;ICOS;RNASE1
Reactome_2022	Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	9/130	2.691517e-03	6.839191e-02	0	0	3.284560e+00	1.943688e+01	ITK;IGLL5;GRAP2;TXK;ITPR3;FYN;RNASE1;RASGRP1;CARD11
Reactome_2022	FCGR Activation R-HSA-2029481	3/13	2.718140e-03	6.839191e-02	0	0	1.314417e+01	7.765323e+01	IGLL5;FYN;CD247
Reactome_2022	Effects Of PIP2 Hydrolysis R-HSA-114508	4/27	2.920607e-03	7.118979e-02	0	0	7.631851e+00	4.453921e+01	PRKCH;DGKA;ITPR3;RASGRP1
Reactome_2022	Semaphorin Interactions R-HSA-373755	6/64	3.093130e-03	7.311035e-02	0	0	4.551958e+00	2.630381e+01	ITGA1;FYN;RNASE1;MYH10;PLXNA4;CDK5R1
Reactome_2022	SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955	3/14	3.402232e-03	7.632958e-02	0	0	1.194863e+01	6.790795e+01	FYN;RNASE1;PLXNA4
Reactome_2022	Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480	7/87	3.425045e-03	7.632958e-02	0	0	3.854553e+00	2.188091e+01	CYFIP2;NCKAP1;IGLL5;ITPR3;FYN;CD247;RNASE1
Reactome_2022	TCR Signaling R-HSA-202403	8/116	4.668888e-03	9.631633e-02	0	0	3.265810e+00	1.752706e+01	ITK;LCK;TRAT1;GRAP2;EVL;CD247;CD3E;CARD11
Reactome_2022	Netrin-1 Signaling R-HSA-373752	5/49	4.721447e-03	9.631633e-02	0	0	4.992578e+00	2.673845e+01	TRPC1;FYN;RGMB;NEO1;RNASE1
Reactome_2022	Chylomicron Clearance R-HSA-8964026	2/5	4.807900e-03	9.631633e-02	0	0	2.915436e+01	1.556113e+02	APOE;LDLRAP1
Reactome_2022	Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695	4/31	4.879746e-03	9.631633e-02	0	0	6.499875e+00	3.459664e+01	IGLL5;TRPC1;ITPR3;FYN
Reactome_2022	CRMPs In Sema3A Signaling R-HSA-399956	3/16	5.062781e-03	9.631633e-02	0	0	1.010935e+01	5.343639e+01	FYN;PLXNA4;CDK5R1
Reactome_2022	Sema3A PAK Dependent Axon Repulsion R-HSA-399954	3/16	5.062781e-03	9.631633e-02	0	0	1.010935e+01	5.343639e+01	FYN;RNASE1;PLXNA4
Reactome_2022	Gastrulation R-HSA-9758941	3/17	6.046332e-03	1.071850e-01	0	0	9.386771e+00	4.795048e+01	EOMES;LEF1;TCF7
Reactome_2022	TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594	3/17	6.046332e-03	1.071850e-01	0	0	9.386771e+00	4.795048e+01	CD40LG;LTA;LTB
Reactome_2022	Translocation Of ZAP-70 To Immunological Synapse R-HSA-202430	3/17	6.046332e-03	1.071850e-01	0	0	9.386771e+00	4.795048e+01	LCK;CD247;CD3E
Reactome_2022	Activated NTRK2 Signals Thru FYN R-HSA-9032500	2/6	7.104995e-03	1.231532e-01	0	0	2.186465e+01	1.081635e+02	FYN;RNASE1
Reactome_2022	Chemokine Receptors Bind Chemokines R-HSA-380108	5/56	8.326976e-03	1.388597e-01	0	0	4.305776e+00	2.061716e+01	CCL5;XCL2;XCL1;CCL2;CCR7
Reactome_2022	NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569	4/36	8.367186e-03	1.388597e-01	0	0	5.482865e+00	2.622694e+01	ARL4C;TNRC6C;APOC1;APOE
Reactome_2022	G Alpha (Q) Signaling Events R-HSA-416476	11/212	8.648916e-03	1.405449e-01	0	0	2.417706e+00	1.148488e+01	P2RY10;PRKCH;GNG2;GPR68;DGKA;GPR65;NMU;XCL2;XCL1;ITPR3;RASGRP1
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	20/496	8.836625e-03	1.406646e-01	0	0	1.868230e+00	8.834579e+00	CYFIP2;PRR5;NCKAP1;CD274;FGFBP2;PTPRS;BCL11B;FLT3LG;ITPR3;PTPRK;PRDM1;RNASE1;PCSK5;TIAM1;LCK;GRAP2;LRIG1;FYN;APOE;CDK5R1
Reactome_2022	FLT3 Signaling R-HSA-9607240	4/37	9.218447e-03	1.435791e-01	0	0	5.316445e+00	2.491578e+01	LCK;GRAP2;FLT3LG;FYN
Reactome_2022	Nef-mediated Downmodulation Of Cell Surface Receptors By Recruitment To Clathrin Adapters R-HSA-164938	3/20	9.644611e-03	1.435791e-01	0	0	7.729095e+00	3.587348e+01	CD8B;LCK;CD28
Reactome_2022	Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427	3/20	9.644611e-03	1.435791e-01	0	0	7.729095e+00	3.587348e+01	LCK;CD247;CD3E
Reactome_2022	Nectin/Necl Trans Heterodimerization R-HSA-420597	2/7	9.799886e-03	1.435791e-01	0	0	1.749083e+01	8.090180e+01	NECTIN3;NECTIN1
Reactome_2022	PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558	7/106	9.962631e-03	1.435791e-01	0	0	3.111751e+00	1.434179e+01	LCK;TRAT1;CD28;FLT3LG;FYN;ICOS;RNASE1
Reactome_2022	FCGR3A-mediated IL10 Synthesis R-HSA-9664323	4/38	1.012417e-02	1.435791e-01	0	0	5.159815e+00	2.369815e+01	IGLL5;ITPR3;FYN;CD247
Reactome_2022	CTLA4 Inhibitory Signaling R-HSA-389513	3/21	1.106745e-02	1.488381e-01	0	0	7.299327e+00	3.287432e+01	LCK;CTLA4;FYN
Reactome_2022	Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803	3/21	1.106745e-02	1.488381e-01	0	0	7.299327e+00	3.287432e+01	PRDX2;CDC25B;CDK5R1
Reactome_2022	RHO GTPases Activate PAKs R-HSA-5627123	3/21	1.106745e-02	1.488381e-01	0	0	7.299327e+00	3.287432e+01	CTTN;RNASE1;MYH10
Reactome_2022	Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482	5/62	1.265336e-02	1.619586e-01	0	0	3.851351e+00	1.682976e+01	CYFIP2;NCKAP1;IGLL5;CD247;RNASE1
Reactome_2022	Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364	2/8	1.287363e-02	1.619586e-01	0	0	1.457494e+01	6.343852e+01	LEF1;TCF7
Reactome_2022	Interleukin-18 Signaling R-HSA-9012546	2/8	1.287363e-02	1.619586e-01	0	0	1.457494e+01	6.343852e+01	IL18RAP;IL18R1
Reactome_2022	RUNX3 Regulates WNT Signaling R-HSA-8951430	2/8	1.287363e-02	1.619586e-01	0	0	1.457494e+01	6.343852e+01	LEF1;TCF7
Reactome_2022	Negative Regulation Of PI3K/AKT Network R-HSA-199418	7/113	1.383525e-02	1.712936e-01	0	0	2.905212e+00	1.243586e+01	LCK;TRAT1;CD28;FLT3LG;FYN;ICOS;RNASE1
Reactome_2022	Signaling By SCF-KIT R-HSA-1433557	4/42	1.431574e-02	1.744731e-01	0	0	4.615730e+00	1.960022e+01	LCK;GRAP2;FYN;RNASE1
Reactome_2022	Beta-catenin Independent WNT Signaling R-HSA-3858494	8/142	1.497708e-02	1.797249e-01	0	0	2.628626e+00	1.104347e+01	TNRC6C;GNG2;TCF7;LEF1;PRKG2;RORA;ITPR3;RNASE1
Reactome_2022	Defective Intrinsic Pathway For Apoptosis R-HSA-9734009	3/24	1.602900e-02	1.870618e-01	0	0	6.255605e+00	2.585664e+01	PRDX2;CDC25B;CDK5R1
Reactome_2022	CHL1 Interactions R-HSA-447041	2/9	1.630795e-02	1.870618e-01	0	0	1.249217e+01	5.141905e+01	ITGA1;ANK1
Reactome_2022	Interleukin-23 Signaling R-HSA-9020933	2/9	1.630795e-02	1.870618e-01	0	0	1.249217e+01	5.141905e+01	IL23A;STAT4
Reactome_2022	Interleukin-2 Family Signaling R-HSA-451927	4/44	1.676779e-02	1.895490e-01	0	0	4.384494e+00	1.792511e+01	LCK;IL2RB;IL21R;STAT4
Reactome_2022	RAC3 GTPase Cycle R-HSA-9013423	6/93	1.834259e-02	2.015102e-01	0	0	3.030124e+00	1.211604e+01	IL32;NCKAP1;TIAM1;TFRC;AMIGO2;FERMT2
Reactome_2022	VEGFA-VEGFR2 Pathway R-HSA-4420097	6/93	1.834259e-02	2.015102e-01	0	0	3.030124e+00	1.211604e+01	CYFIP2;PRR5;NCKAP1;ITPR3;FYN;RNASE1
Reactome_2022	NR1H2 And NR1H3-mediated Signaling R-HSA-9024446	4/46	1.946726e-02	2.034601e-01	0	0	4.175281e+00	1.644652e+01	ARL4C;TNRC6C;APOC1;APOE
Reactome_2022	Signaling By Rho GTPases R-HSA-194315	23/644	1.990913e-02	2.034601e-01	0	0	1.645801e+00	6.445905e+00	CYFIP2;IL32;NCKAP1;MTMR1;PLEKHG1;ERCC6L;TFRC;DOCK9;FAM13A;AMIGO2;REXO2;RNASE1;SYDE2;TIAM1;CTTN;LCK;MYO6;SPATA13;EPSTI1;EVL;MYH10;FERMT2;PFN2
Reactome_2022	Role Of Phospholipids In Phagocytosis R-HSA-2029485	3/26	1.992414e-02	2.034601e-01	0	0	5.711055e+00	2.236348e+01	IGLL5;ITPR3;CD247
Reactome_2022	Interleukin-21 Signaling R-HSA-9020958	2/10	2.008516e-02	2.034601e-01	0	0	1.093009e+01	4.271232e+01	IL21R;STAT4
Reactome_2022	RUNX1 And FOXP3 Control Development Of Regulatory T Lymphocytes (Tregs) R-HSA-8877330	2/10	2.008516e-02	2.034601e-01	0	0	1.093009e+01	4.271232e+01	IFNG;CTLA4
Reactome_2022	STAT3 Nuclear Events Downstream Of ALK Signaling R-HSA-9701898	2/10	2.008516e-02	2.034601e-01	0	0	1.093009e+01	4.271232e+01	CD274;PRDM1
Reactome_2022	RHO GTPase Cycle R-HSA-9012999	17/441	2.222825e-02	2.222825e-01	0	0	1.775195e+00	6.757089e+00	CYFIP2;IL32;NCKAP1;MTMR1;PLEKHG1;TFRC;DOCK9;FAM13A;AMIGO2;RNASE1;SYDE2;TIAM1;LCK;MYO6;SPATA13;EPSTI1;FERMT2
Reactome_2022	Interferon Alpha/Beta Signaling R-HSA-909733	5/72	2.284693e-02	2.255773e-01	0	0	3.274842e+00	1.237543e+01	ISG20;SOCS3;IFITM1;IFI27;OASL
Reactome_2022	EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665	4/49	2.399353e-02	2.310875e-01	0	0	3.896330e+00	1.453320e+01	EPHA4;TIAM1;FYN;RNASE1
Reactome_2022	Interleukin-6 Signaling R-HSA-1059683	2/11	2.418822e-02	2.310875e-01	0	0	9.715138e+00	3.615867e+01	SOCS3;IL6ST
Reactome_2022	Metabolism Of Porphyrins R-HSA-189445	3/28	2.429382e-02	2.310875e-01	0	0	5.253632e+00	1.953055e+01	UROD;CPOX;BLVRB
Reactome_2022	Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	23/660	2.553337e-02	2.380113e-01	0	0	1.603106e+00	5.879822e+00	CYFIP2;IL32;NCKAP1;MTMR1;PLEKHG1;ERCC6L;TFRC;DOCK9;FAM13A;AMIGO2;REXO2;RNASE1;SYDE2;TIAM1;CTTN;LCK;MYO6;SPATA13;EPSTI1;EVL;MYH10;FERMT2;PFN2
Reactome_2022	Ion Homeostasis R-HSA-5578775	4/50	2.563198e-02	2.380113e-01	0	0	3.811431e+00	1.396476e+01	TRPC1;ITPR3;ATP1B2;RYR3
Reactome_2022	FCERI Mediated MAPK Activation R-HSA-2871796	3/29	2.665670e-02	2.424839e-01	0	0	5.051311e+00	1.830956e+01	IGLL5;GRAP2;RNASE1
Reactome_2022	Signaling By VEGF R-HSA-194138	6/102	2.745659e-02	2.424839e-01	0	0	2.744780e+00	9.867893e+00	CYFIP2;PRR5;NCKAP1;ITPR3;FYN;RNASE1
Reactome_2022	Interleukin-2 Signaling R-HSA-9020558	2/12	2.860066e-02	2.424839e-01	0	0	8.743177e+00	3.107610e+01	LCK;IL2RB
Reactome_2022	Interleukin-35 Signaling R-HSA-8984722	2/12	2.860066e-02	2.424839e-01	0	0	8.743177e+00	3.107610e+01	STAT4;IL6ST
Reactome_2022	PECAM1 Interactions R-HSA-210990	2/12	2.860066e-02	2.424839e-01	0	0	8.743177e+00	3.107610e+01	LCK;FYN
Reactome_2022	Platelet Adhesion To Exposed Collagen R-HSA-75892	2/12	2.860066e-02	2.424839e-01	0	0	8.743177e+00	3.107610e+01	ITGA1;FYN
Reactome_2022	Reversible Hydration Of Carbon Dioxide R-HSA-1475029	2/12	2.860066e-02	2.424839e-01	0	0	8.743177e+00	3.107610e+01	CA3;CA6
Reactome_2022	Scavenging Of Heme From Plasma R-HSA-2168880	2/12	2.860066e-02	2.424839e-01	0	0	8.743177e+00	3.107610e+01	IGLL5;JCHAIN
Reactome_2022	Activation Of BH3-only Proteins R-HSA-114452	3/30	2.913794e-02	2.427197e-01	0	0	4.863976e+00	1.719763e+01	PPP1R13B;PPP3CC;REXO2
Reactome_2022	Transport Of Small Molecules R-HSA-382551	24/706	2.945975e-02	2.427197e-01	0	0	1.562381e+00	5.506970e+00	ABCD2;TFRC;ATP8B2;SLC44A2;TRPC1;MCUB;SLC2A1;SLC41A1;ATP1B2;MCOLN2;AQP3;PCSK5;RYR3;ADD2;ATP7B;GNG2;CLCN4;ANKH;TFR2;SLC22A17;SLC9A9;APOC1;APOE;LDLRAP1
Reactome_2022	Signaling By NTRKs R-HSA-166520	7/132	2.956201e-02	2.427197e-01	0	0	2.461213e+00	8.666583e+00	TIAM1;PTPRS;BCL11B;FYN;RNASE1;PCSK5;CDK5R1
Reactome_2022	Vesicle-mediated Transport R-HSA-5653656	22/637	3.106843e-02	2.524310e-01	0	0	1.586383e+00	5.507227e+00	DENND2D;TFRC;RAB39B;REXO2;RNASE1;ANK1;F5;JCHAIN;IGLL5;RAB30;CTTN;TBC1D4;BIN1;DNAJC6;KIF5C;MYO6;MAN1C1;KIF21A;APOE;LDLRAP1;IL7R;OPTN
Reactome_2022	Interleukin-12 Family Signaling R-HSA-447115	4/54	3.284670e-02	2.641281e-01	0	0	3.505798e+00	1.197547e+01	IFNG;IL23A;STAT4;IL6ST
Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511	2/13	3.330658e-02	2.649041e-01	0	0	7.947936e+00	2.703888e+01	DPP4;SEC11C
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	6/107	3.362245e-02	2.649041e-01	0	0	2.608229e+00	8.848578e+00	SOCS3;IL23A;S1PR1;CCL2;RORA;GATA3
Reactome_2022	Class A/1 (Rhodopsin-like Receptors) R-HSA-373076	13/327	3.415694e-02	2.660752e-01	0	0	1.826689e+00	6.168343e+00	P2RY10;GPR68;GPR65;ECE1;XK;CCL5;NMU;XCL2;S1PR1;XCL1;CCL2;CCR7;PTGDR
Reactome_2022	GPVI-mediated Activation Cascade R-HSA-114604	3/32	3.445333e-02	2.660752e-01	0	0	4.528066e+00	1.525120e+01	LCK;FYN;RNASE1
Reactome_2022	Intrinsic Pathway For Apoptosis R-HSA-109606	4/55	3.481724e-02	2.662495e-01	0	0	3.436880e+00	1.153982e+01	PPP1R13B;PPP3CC;GZMB;REXO2
Reactome_2022	Signaling By B Cell Receptor (BCR) R-HSA-983705	6/109	3.632026e-02	2.750466e-01	0	0	2.557321e+00	8.478490e+00	IGLL5;TRPC1;ITPR3;FYN;RASGRP1;CARD11
Reactome_2022	DCC Mediated Attractive Signaling R-HSA-418885	2/14	3.829065e-02	2.765436e-01	0	0	7.285235e+00	2.376844e+01	FYN;RNASE1
Reactome_2022	Heme Biosynthesis R-HSA-189451	2/14	3.829065e-02	2.765436e-01	0	0	7.285235e+00	2.376844e+01	UROD;CPOX
Reactome_2022	Regulation Of IFNG Signaling R-HSA-877312	2/14	3.829065e-02	2.765436e-01	0	0	7.285235e+00	2.376844e+01	SOCS3;IFNG
Reactome_2022	Repression Of WNT Target Genes R-HSA-4641265	2/14	3.829065e-02	2.765436e-01	0	0	7.285235e+00	2.376844e+01	LEF1;TCF7
Reactome_2022	Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905	2/14	3.829065e-02	2.765436e-01	0	0	7.285235e+00	2.376844e+01	IGLL5;FYN
Reactome_2022	EPHB-mediated Forward Signaling R-HSA-3928662	3/34	4.023405e-02	2.879134e-01	0	0	4.235498e+00	1.360883e+01	TIAM1;FYN;RNASE1
Reactome_2022	Plasma Lipoprotein Clearance R-HSA-8964043	3/35	4.329640e-02	3.032115e-01	0	0	4.102929e+00	1.288191e+01	APOC1;APOE;LDLRAP1
Reactome_2022	Activation Of BAD And Translocation To Mitochondria R-HSA-111447	2/15	4.353806e-02	3.032115e-01	0	0	6.724488e+00	2.107535e+01	PPP3CC;REXO2
Reactome_2022	EPHA-mediated Growth Cone Collapse R-HSA-3928663	2/15	4.353806e-02	3.032115e-01	0	0	6.724488e+00	2.107535e+01	FYN;MYH10
Reactome_2022	RHO GTPases Activate WASPs And WAVEs R-HSA-5663213	3/36	4.647179e-02	3.207787e-01	0	0	3.978394e+00	1.220933e+01	CYFIP2;NCKAP1;RNASE1
Reactome_2022	Plasma Lipoprotein Assembly R-HSA-8963898	2/16	4.903454e-02	3.325821e-01	0	0	6.243848e+00	1.882664e+01	APOC1;APOE
Reactome_2022	Regulation Of KIT Signaling R-HSA-1433559	2/16	4.903454e-02	3.325821e-01	0	0	6.243848e+00	1.882664e+01	LCK;FYN
Reactome_2022	Peptide Hormone Metabolism R-HSA-2980736	5/89	5.003364e-02	3.364331e-01	0	0	2.609797e+00	7.816499e+00	DPP4;KIF5C;CES1;SEC11C;GZMH
Reactome_2022	Cell-Cell Communication R-HSA-1500931	6/120	5.361128e-02	3.574085e-01	0	0	2.309255e+00	6.756871e+00	PATJ;SIRPG;FYN;NECTIN3;FERMT2;NECTIN1
Reactome_2022	EPH-Ephrin Signaling R-HSA-2682334	5/91	5.410352e-02	3.576334e-01	0	0	2.548842e+00	7.434607e+00	EPHA4;TIAM1;FYN;RNASE1;MYH10
Reactome_2022	Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426	6/123	5.906283e-02	3.871345e-01	0	0	2.249696e+00	6.364736e+00	CSF1;MGAT4A;APOE;LTBP1;F5;GZMH
Reactome_2022	Downstream TCR Signaling R-HSA-202424	5/94	6.055787e-02	3.882104e-01	0	0	2.462547e+00	6.905365e+00	LCK;TRAT1;CD247;CD3E;CARD11
