Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10_padj
WDR54,10.479608595742357,0.11354688728762832,0.4637868707893816,0.24482557493351964,0.8065914904967646,0.9351569719356441,0.02911548396856027
MESP1,4.3467985252878,-0.1420336179651366,0.5804299776356389,-0.24470413906550034,0.8066855229544657,0.9351909732301992,0.02909969377867326
PTPRN2,6.840942283225435,0.1326210329863927,0.5426829214292874,0.244380332878549,0.8069362721802018,0.9353440925898812,0.02902859231220401
ATP11A-AS1,1.8690501496351533,-0.13487738658053894,0.5519472686935731,-0.24436643540203729,0.8069470345605223,0.9353440925898812,0.02902859231220401
CBX4,28.990984888818712,-0.05116140272237372,0.20948000674086442,-0.24423048059981461,0.8070523215939523,0.9353911149957814,0.02900675964306966
MDM2,153.20968436263382,0.05287601121175725,0.21668463755547993,0.2440228887856384,0.8072130929885041,0.935395103015425,0.029004908041953263
LOC105374988,2.176587043260984,-0.12572617067985284,0.5153817346652395,-0.24394766485373579,0.8072713528668377,0.935395103015425,0.029004908041953263
BCKDHB,18.759685745772472,0.04753835306653533,0.19491577197784762,0.2438917722468252,0.8073146415978973,0.935395103015425,0.029004908041953263
MPZL2,2.4099450513755745,-0.13473832449651302,0.5519441818427373,-0.2441158525245644,0.8071410953563829,0.935395103015425,0.029004908041953263
SELENOI,25.99796993025303,-0.052872561930629766,0.21687250949251144,-0.24379559241673018,0.8073891340976311,0.9354064252595642,0.028999651270373617
TDG,93.91861442907793,0.0409353207955455,0.16799856809356523,0.24366470059879888,0.8074905142787152,0.9354488941063058,0.02897993410079355
GRWD1,25.976530105880016,0.05506601806615146,0.22633604442442098,0.2432931891435406,0.8077782801902563,0.9354707216477179,0.028969800495149134
CHMP5,107.00807900647848,-0.03905527176033619,0.1604367163951015,-0.2434310090475564,0.8076715244012234,0.9354707216477179,0.028969800495149134
LIMS1,200.10629226827996,0.05576428147668309,0.2292726403314878,0.24322257289861438,0.8078329811724325,0.9354707216477179,0.028969800495149134
HTD2,1.3838939467314602,0.11031100278811587,0.45326666950670846,0.24336888240242255,0.8077196474788075,0.9354707216477179,0.028969800495149134
OTUB2,2.273020656295861,-0.10813132527623301,0.44422513493630905,-0.24341559441866428,0.8076834644498676,0.9354707216477179,0.028969800495149134
DHRS4-AS1,24.381587337719143,0.07425882928013006,0.3054994503940453,0.2430735282317139,0.8079484377142819,0.9355208622943647,0.02894652320587658
FUT8-AS1,1.4885202375090703,0.15298907596028663,0.629585812010279,0.24299956104758735,0.808005737495368,0.9355208622943647,0.02894652320587658
VPS13C,374.2420413404532,-0.03609811090784901,0.14860709213953688,-0.24290974534347354,0.8080753159530992,0.9355264772084383,0.02894391661635098
LINC01881,32.11199381128996,0.05861770350699575,0.24157116382565932,0.24265190670397999,0.8082750669031724,0.9356827826953585,0.028871361812275204
ANKRD22,5.5201494940673035,-0.13718177615055094,0.5659611550480135,-0.24238726443851627,0.8084801017075672,0.9357702338415527,0.028830773510116117
TRIM27,68.44593678476163,-0.05467491298140867,0.22554298940051395,-0.24241459744207894,0.8084589245223031,0.9357702338415527,0.028830773510116117
JMJD7,4.78223506399837,-0.0837978545262973,0.34620309949959976,-0.24204825042704212,0.8087427761385018,0.9359993068169254,0.028724472891911546
H2AFX,29.423906743689038,0.05831744976609477,0.24125396301849597,0.24172639088056683,0.8089921789146917,0.9360630823676278,0.02869488267107157
KHDRBS3,1.7286152623003832,-0.2038719182129841,0.8432299453455866,-0.24177499783814,0.8089545130729647,0.9360630823676278,0.02869488267107157
EVI2A,178.6091979920611,0.06927126387167636,0.2864347161917027,0.24183962332734507,0.8089044350543217,0.9360630823676278,0.02869488267107157
NOTCH2,42.29535041105798,-0.07280646717455685,0.30143256662061285,-0.24153484141012566,0.8091406161298259,0.9361422323473974,0.028658161912715665
FUNDC2P2,3.3940333244316805,-0.11158864310689079,0.46212035887535974,-0.2414709522394961,0.8091901272203719,0.9361422323473974,0.028658161912715665
ADGRL2,5.624453367917336,0.1387048316133176,0.5755333281617503,0.2410022579514898,0.8095533665062653,0.9364115939231705,0.028533217844181297
MCM3AP-AS1,7.524565358704737,-0.0934864030861393,0.38803963157391363,-0.24091972953111118,0.8096173304963633,0.9364115939231705,0.028533217844181297
SLC7A1,29.704832327916957,0.05888087628330507,0.24426887300899086,0.2410494450561363,0.8095167945192469,0.9364115939231705,0.028533217844181297
ENTPD1-AS1,6.157538798976287,0.08005496527284206,0.33252069585575583,0.2407518276924607,0.8097474674291223,0.936487168660727,0.028498168761800998
COL27A1,3.0381340196705957,-0.1439325814117733,0.5983160336236305,-0.24056280180235626,0.8098939834331117,0.9365310948954203,0.028477798515858643
SEMA4C,3.3610132903114294,0.13001574800414917,0.5405259436066412,0.24053562931063668,0.8099150456720305,0.9365310948954203,0.028477798515858643
JPT2,32.790711165393176,0.0716306829211609,0.29816950369765494,0.24023477261375026,0.8101482582017854,0.9367258220632323,0.028387507713784028
DNAJC30,5.8075902138759075,-0.07906337234331513,0.32955550393608796,-0.23990912425679958,0.810400707268532,0.9369427583514992,0.028286941120177562
TOX,21.394793385087695,-0.11274880896099335,0.47068053279008537,-0.23954423670901465,0.8106835987649699,0.9370449498520561,0.02823957559623204
TMEM160,70.59638947881504,-0.050844983966812,0.21219198602090766,-0.23961783345485135,0.8106265383897562,0.9370449498520561,0.02823957559623204
PPP1R10,46.19133550334484,-0.05621808222242885,0.23460736118723702,-0.2396262501651086,0.81062001288484,0.9370449498520561,0.02823957559623204
EIF5,371.3825197521862,0.03469627264832806,0.1449603372907787,0.2393501098078307,0.8108341123350112,0.9370690409065981,0.028228410200633897
LINC02278,2.0194265317181763,-0.132823666473394,0.5547990581039712,-0.23940860124622343,0.8107887610822455,0.9370690409065981,0.028228410200633897
RPL21P44,141.41449437890958,-0.11117380979886331,0.4651496775084858,-0.23900652881100867,0.8111005201812229,0.9373019763475825,0.02812046724137049
LSG1,59.477679797768424,0.034191734689601065,0.1431118123950214,0.23891623002596066,0.811170540213908,0.9373079483299978,0.02811770016009685
CTNND1,24.15793023577999,0.06363109007401699,0.26683498949920914,0.23846606546404805,0.811519632080786,0.9373366293026134,0.028104411253717276
LGALS3,175.5631717952782,0.11760805888104016,0.4929085905092893,0.23860014036177307,0.8114156562778385,0.9373366293026134,0.028104411253717276
TAF4,18.61520238301029,0.054232167240891964,0.22736109517332292,0.23852879139040675,0.8114709873742214,0.9373366293026134,0.028104411253717276
DISC1-IT1,1.5490807732667176,-0.12464470507823817,0.5221001981860365,-0.23873713419626855,0.8113094202593403,0.9373366293026134,0.028104411253717276
DGCR6L,27.092052344203026,0.06403890646173357,0.26849033217628077,0.23851475746876427,0.8114818707852103,0.9373366293026134,0.028104411253717276
USMG5,368.90263673877047,0.057931889777470054,0.24343920348580547,0.23797272151709106,0.8119022515682583,0.9375303036516767,0.028014685737836505
LIMCH1,1.4103013726443903,0.1879927742554156,0.7904684651985063,0.23782450854406434,0.812017208898404,0.9375303036516767,0.028014685737836505
LOC110091777,1.5987865754519555,-0.10557775673421968,0.4440741264645325,-0.2377480479999368,0.8120765150083263,0.9375303036516767,0.028014685737836505
TMEM251,12.455647041088255,-0.06469650846226277,0.2721115043476705,-0.23775734369393497,0.8120693048078433,0.9375303036516767,0.028014685737836505
ZNF233,1.44305582791329,0.13873621524750568,0.5831724254020484,0.23789913446586353,0.811959326840944,0.9375303036516767,0.028014685737836505
TYMP,75.38453290919546,0.10743410531891899,0.45116326260077066,0.2381268915815653,0.8117826780857116,0.9375303036516767,0.028014685737836505
IL17RD,1.4025046885958627,0.1227913665965962,0.5167249039938173,0.2376339240619713,0.8121650364832786,0.9375576096080532,0.02800203691631255
BMP6,3.1550033148066667,-0.22173764472535928,0.9337904459945547,-0.23745974878677684,0.8123001420592886,0.9376039162787672,0.02798058731712568
ZKSCAN7,5.067400923538748,0.0887340442494595,0.3737508753071262,0.23741494699254728,0.8123348951527518,0.9376039162787672,0.02798058731712568
CDC42BPB,22.69954278724009,-0.07107243796651358,0.2995309916160792,-0.23727907948039628,0.8124402908782081,0.9376322930471058,0.027967443507462258
ARHGAP23,6.494569101937967,0.115028389558629,0.4849099258842337,0.23721599294729762,0.8124892297877225,0.9376322930471058,0.027967443507462258
LOC729603,4.040220443851395,-0.06733910766644535,0.2843911645409277,-0.23678340280066734,0.8128248281007243,0.9379446898634545,0.027822770997621104
DCBLD2,7.972440632029408,0.09935323484764416,0.42392704305560985,0.23436399369929137,0.8147024091467352,0.9379525218748286,0.02781914457363506
TAX1BP1,398.6266598415644,-0.048032879431031836,0.20496629417130782,-0.23434525966931258,0.8147169518482962,0.9379525218748286,0.02781914457363506
KAT7,46.75855786193616,0.04875106959811961,0.2059752159132514,0.2366841533917927,0.8129018294673244,0.9379525218748286,0.02781914457363506
MFSD13B,1.776978015253461,0.10987994007564834,0.4716726320832138,0.232958057350809,0.8157939751365333,0.9379525218748286,0.02781914457363506
C12orf49,21.61999869473414,-0.06695782410748506,0.28394802237415595,-0.23581014422159033,0.8135799961670126,0.9379525218748286,0.02781914457363506
ARRB2,105.80613153082982,-0.07301125230003169,0.31152026577619496,-0.23437079484416296,0.8146971296246942,0.9379525218748286,0.02781914457363506
YIPF4,34.534974549264724,0.04708123345538861,0.20154927995819188,0.23359663435738817,0.8152981408630285,0.9379525218748286,0.02781914457363506
YBEY,15.041452571311122,0.06946137259915615,0.2953337167693806,0.23519621585705017,0.8140564429386146,0.9379525218748286,0.02781914457363506
SRCAP,39.18318086868307,-0.04150793480035348,0.17547407823245317,-0.236547387616804,0.8130079403835208,0.9379525218748286,0.02781914457363506
SMARCC2,144.6796141612302,-0.02641924264731249,0.11290313142851902,-0.23399920190910722,0.8149855982502271,0.9379525218748286,0.02781914457363506
B3GNT6,1.5180670389582958,0.12823346797618185,0.5433696670249379,0.23599673621511993,0.8134352027799003,0.9379525218748286,0.02781914457363506
PTGS1,7.890512648740996,0.08485034704538616,0.36427623898016104,0.23292857992312593,0.8158168651829012,0.9379525218748286,0.02781914457363506
DTD2,24.991475478549596,0.0442899340875136,0.19001702860055744,0.23308402627754626,0.8156961585159607,0.9379525218748286,0.02781914457363506
PRDM2,159.94779875176084,-0.045486874993917806,0.1929005129405898,-0.23580484209457245,0.813584110653865,0.9379525218748286,0.02781914457363506
PRKD2,11.43394942395529,0.07959568588547422,0.34111865298471955,0.23333724259587676,0.8154995412195735,0.9379525218748286,0.02781914457363506
TRIT1,18.786461898132412,-0.04625393342781575,0.1974690234796136,-0.23423386925590858,0.8148034224174485,0.9379525218748286,0.02781914457363506
DTX4,9.359676962271845,0.1589676820062519,0.6791636468738521,0.23406388539488265,0.8149353824766831,0.9379525218748286,0.02781914457363506
HERC2P3,4.178323511639585,0.1402996155518724,0.593396398995325,0.23643489544158447,0.8130952209893284,0.9379525218748286,0.02781914457363506
TCFL5,7.972186865503768,-0.09480318145864523,0.40424083345649675,-0.2345215366988592,0.8145801154654777,0.9379525218748286,0.02781914457363506
UBE2D3,499.7762047965644,0.03610946638834938,0.15397139294531828,0.23452061904235266,0.8145808277886657,0.9379525218748286,0.02781914457363506
PI4K2A,14.828105720277199,0.10055479865371206,0.4300765601017961,0.2338067404322417,0.8151350164911022,0.9379525218748286,0.02781914457363506
PSMD11,61.075720105053264,0.04016591648946594,0.17236679025869261,0.23302584232835033,0.8157413388035174,0.9379525218748286,0.02781914457363506
LOC100128164,2.7690718230594444,-0.09174151182767125,0.39082961943011757,-0.23473530988117733,0.8144141799993883,0.9379525218748286,0.02781914457363506
MPEG1,96.64207597738982,0.1684717688492345,0.7164850004415815,0.23513649098781214,0.8141027968438649,0.9379525218748286,0.02781914457363506
FLJ44635,716.0410109897623,0.06255535314337443,0.2658188894242069,0.23533072942587427,0.813952046112554,0.9379525218748286,0.02781914457363506
PSAP,843.0178738942219,0.08738446454272566,0.3748253745213526,0.2331338017185057,0.8156575079865178,0.9379525218748286,0.02781914457363506
SNORD5,1.9584324758397214,0.13234033804762088,0.5665216523129125,0.23360155345752615,0.8152943216285891,0.9379525218748286,0.02781914457363506
MRPL19,79.98869615730344,-0.03152058218247618,0.1339744464258188,-0.23527309142440844,0.8139967789231664,0.9379525218748286,0.02781914457363506
FAM124B,4.67639186425768,0.09817654929106776,0.41750432899534956,0.23515097323017534,0.8140915567679967,0.9379525218748286,0.02781914457363506
RAB24,37.36637430903501,0.07777768482841603,0.33007387067642585,0.2356372065108484,0.8137141996659508,0.9379525218748286,0.02781914457363506
GPR137,2.779357633146698,-0.09478582429441161,0.4069206918136991,-0.2329343928713448,0.8158123512537201,0.9379525218748286,0.02781914457363506
PPP2CA,191.12585846711306,-0.038269323850192015,0.16400733808145787,-0.23333909505429998,0.8154981028662539,0.9379525218748286,0.02781914457363506
ZDHHC3,56.5495092772484,-0.043433986182159566,0.18459563663356926,-0.23529259398681243,0.8139816429308968,0.9379525218748286,0.02781914457363506
SPEF2,19.67959047049436,0.06178603496174815,0.2638998131242821,0.23412686136556818,0.8148864930298882,0.9379525218748286,0.02781914457363506
LOC105376114,2.389967471682249,0.09424002357455961,0.40352288179873624,0.23354319624819542,0.8153396309836385,0.9379525218748286,0.02781914457363506
GOLGA8B,53.40780774772192,-0.08956879743772955,0.3837096591193673,-0.23342857107974396,0.8154286293681549,0.9379525218748286,0.02781914457363506
NAAA,45.75247878818363,-0.08069288950055746,0.3442500896916512,-0.23440194183488813,0.8146729512700405,0.9379525218748286,0.02781914457363506
ANAPC2,4.737952887394968,-0.07558322613056175,0.3211445693408575,-0.2353557660517029,0.8139326153946467,0.9379525218748286,0.02781914457363506
C14orf80,4.422501917772627,0.08366773792943458,0.3561762319150821,0.23490544969711025,0.8142821196663645,0.9379525218748286,0.02781914457363506
CINP,57.14829689211183,0.044723030428980126,0.19195929072351298,0.23298184870560176,0.8157755005992953,0.9379525218748286,0.02781914457363506
SMAD9,1.850209862395948,-0.11042187746605445,0.4728192891560294,-0.23353928234009813,0.8153426698188271,0.9379525218748286,0.02781914457363506
ZNF480,58.36495908438166,0.04804600661366284,0.20575739708578328,0.23350804050865664,0.8153669266905008,0.9379525218748286,0.02781914457363506
TMOD2,18.515019854352776,-0.07673867241773258,0.3254925513079998,-0.235761685204028,0.8136176008876166,0.9379525218748286,0.02781914457363506
DGCR11,1.8189818722602114,-0.09941142482096328,0.42143320781633586,-0.23588892136921402,0.8135188651674043,0.9379525218748286,0.02781914457363506
MAPKAP1,91.75006755846883,-0.034111440080634284,0.1450422400145374,-0.23518279969487055,0.8140668554875591,0.9379525218748286,0.02781914457363506
FRG1DP,4.306979437789118,-0.12019787344698617,0.5084448930183928,-0.236402951622602,0.8131200060330781,0.9379525218748286,0.02781914457363506
SNORA73B,6.405037831849622,-0.11039335374780834,0.47499901303689956,-0.23240754342205885,0.816221490510598,0.9380057537320233,0.027794497648223178
LOC100505622,2.6309462263465586,0.1301684849210383,0.5596612095759358,0.23258443267788567,0.8160841167600684,0.9380057537320233,0.027794497648223178
GNMT,1.6717602375810874,0.12216714095404385,0.5257101870418244,0.23238496031716518,0.8162390291549325,0.9380057537320233,0.027794497648223178
FAM157B,18.6311365874982,0.08167839965779158,0.35131607406598375,0.23249263465938322,0.8161554072027469,0.9380057537320233,0.027794497648223178
UBA52,969.3246115746823,0.04768868595958496,0.20522956223075844,0.23236752756878268,0.8162525679573555,0.9380057537320233,0.027794497648223178
QRFPR,2.3027051279006194,0.11483728335332766,0.4941982415213224,0.23237088622536703,0.8162499595182693,0.9380057537320233,0.027794497648223178
NUP50-AS1,4.222334090539392,-0.09378538396519955,0.40527054410331226,-0.2314142622250178,0.8169929861952122,0.938262273590554,0.027675745787475878
RTCB,34.50779286814965,0.041809105094462805,0.18024833165861295,0.2319527992838707,0.8165746747164188,0.938262273590554,0.027675745787475878
FZR1,10.764694626690993,-0.06492468239601405,0.2806477632555407,-0.2313386775040769,0.817051701197544,0.938262273590554,0.027675745787475878
ZNF865,5.856107761678635,0.06677802287894632,0.28814189904403703,0.2317539486638164,0.8167291268976961,0.938262273590554,0.027675745787475878
MIR34AHG,2.073999092868072,0.12440350529879318,0.5369713797164007,0.23167623079743355,0.8167894942163871,0.938262273590554,0.027675745787475878
TOPBP1,123.53973997546296,0.038804386939167226,0.16772041432806103,0.23136352896950202,0.8170323962057917,0.938262273590554,0.027675745787475878
C21orf91,65.8681914261809,0.0590714190730215,0.25545020991152606,0.23124435518561756,0.8171249732017092,0.938262273590554,0.027675745787475878
BLMH,39.58437101754163,-0.05077240279874959,0.2191287126863685,-0.23170127810415428,0.8167700386131359,0.938262273590554,0.027675745787475878
USP32P3,6.636815642120403,-0.10489700554366671,0.4532157534320176,-0.23145048412224106,0.8169648490103217,0.938262273590554,0.027675745787475878
GABRR2,3.3065367710833917,-0.09149278827850627,0.3955488985597403,-0.23130588559757545,0.817077174613078,0.938262273590554,0.027675745787475878
LRMP,80.42409345886088,-0.042952261288535055,0.18583915847619964,-0.23112599971246608,0.8172169170397005,0.9382933033027321,0.027661383268250614
NUDT18,6.42497127693846,-0.08991285621608887,0.38938258878944015,-0.23091134222416276,0.8173836790174072,0.9384102242305653,0.027607269112127707
DBN1,9.162841193060569,-0.07633260824164663,0.330975616107241,-0.23062909932589634,0.817602958970566,0.9385133653038319,0.02755953824095947
MGC72080,17.78372546137327,0.06299268902294723,0.27316255076389995,0.23060514278691563,0.8176215719253492,0.9385133653038319,0.02755953824095947
TMTC4,14.631763744270952,-0.05563656436899138,0.24132630064562716,-0.23054496845203065,0.8176683246319691,0.9385133653038319,0.02755953824095947
C2orf74,31.280911344557737,-0.08474178984109931,0.36783222929397336,-0.23038163350654423,0.817795231684981,0.9385844900772676,0.02752662669449321
SRP9,322.8617643861165,-0.03116763046600762,0.13534935081735205,-0.23027543374084558,0.817877748734497,0.9386046611449648,0.02751729339593926
SLC28A3,2.1838505358558113,0.1926781077435287,0.8408254605786764,0.22915351256243238,0.8187496028060214,0.9388597278130297,0.027399289509643373
TEX264,23.34771590436471,0.09104420652726017,0.3964706673336785,0.22963667688090364,0.8183741043411128,0.9388597278130297,0.027399289509643373
MYNN,58.4537034257117,0.03820636112064511,0.1666836913120612,0.22921475292454424,0.8187020066287958,0.9388597278130297,0.027399289509643373
MS4A3,39.404597582299985,0.21315392419511112,0.929858087336071,0.2292327475537379,0.8186880212806755,0.9388597278130297,0.027399289509643373
SAMD10,2.0108207366965525,-0.13851648505882883,0.6038141889646125,-0.2294025009520716,0.8185560925119985,0.9388597278130297,0.027399289509643373
KLHL42,31.64548568862539,0.05044329162190965,0.22008168277200163,0.22920258963199341,0.818711459919927,0.9388597278130297,0.027399289509643373
AP2A2,35.10152987222606,0.048034952017463085,0.20944398632008113,0.22934510014555418,0.8186007026361014,0.9388597278130297,0.027399289509643373
RIOK3,230.89271534714914,-0.0641339729879636,0.2791889680192262,-0.22971528367677857,0.818313017817664,0.9388597278130297,0.027399289509643373
ZNF154,10.519504721790225,-0.06466572457007068,0.28157122273944885,-0.2296602754391166,0.8183557654307203,0.9388597278130297,0.027399289509643373
AUP1,81.38094973663547,-0.04284579971571743,0.18659203185747472,-0.22962287986897797,0.8183848263203761,0.9388597278130297,0.027399289509643373
SCAF1,6.843733640124843,-0.06876500675943757,0.30037890460624,-0.2289275501872546,0.8189252271608893,0.938986617069126,0.027340597483035894
ZNF311,1.460283493376585,0.13339794126240942,0.5830309201525398,0.22880080052616797,0.8190237445636096,0.9390250817212319,0.02732280740625308
STX18,52.2744376238271,0.04891415275192136,0.21388821695055216,0.2286902637709566,0.8191096626604055,0.9390490960919204,0.027311701019934378
MYH3,3.475036390341899,0.10490572474494494,0.45934266538524327,0.2283822789615291,0.8193490647907249,0.9392490508740756,0.027219235125754082
CDCA5,25.37639334248272,-0.08008954800504262,0.3511737534131125,-0.22806245406053213,0.8195976882600704,0.939278808674772,0.027205475789078403
LUADT1,2.143313543743074,0.11215439787864626,0.4918739996155494,0.22801448738153787,0.8196349778596986,0.939278808674772,0.027205475789078403
AKAP2,79.48659532767059,-0.08578101711562729,0.3761276266248269,-0.22806359076939223,0.8195968045803608,0.939278808674772,0.027205475789078403
SLC14A2,1.878647984620534,-0.13968145699568005,0.6119344890228247,-0.2282621089370729,0.8194424796798586,0.939278808674772,0.027205475789078403
CASTOR1,2.241230742066105,-0.118036737681949,0.5181013830236826,-0.22782555991855655,0.8197818552302949,0.9392981729541344,0.0271965224166527
FTO,13.313313863372638,-0.06227830618433797,0.27328490513712883,-0.22788783798024984,0.8197334378651385,0.9392981729541344,0.0271965224166527
PRNP,76.15580649605756,-0.07264974613073989,0.3201154911020937,-0.22694854872727752,0.8204637503986121,0.9393685239826813,0.027163996089807983
ANAPC10,46.59392628966603,-0.05332090672315867,0.2347653241053656,-0.22712428646075342,0.8203270996198063,0.9393685239826813,0.027163996089807983
SPAG5,21.627512284969026,0.07414773521443002,0.3269140533499764,0.2268110974570172,0.8205706340503306,0.9393685239826813,0.027163996089807983
PPIEL,7.201484969525149,0.07812733530892463,0.3446694525400449,0.22667322193238904,0.8206778509546528,0.9393685239826813,0.027163996089807983
NPTXR,2.1417953288098586,-0.1316142483487271,0.5804687608424334,-0.22673786640596397,0.8206275806989308,0.9393685239826813,0.027163996089807983
MAIP1,21.6535993697423,0.04367326535422834,0.19231514999381688,0.2270921732148116,0.820352069945921,0.9393685239826813,0.027163996089807983
INCA1,4.005174908823998,-0.07687761998821888,0.33823043450534507,-0.22729362040010026,0.8201954334859338,0.9393685239826813,0.027163996089807983
TMEM39A,28.72002969594001,0.05039417216346561,0.22222969518155708,0.2267661489716512,0.8206055872205499,0.9393685239826813,0.027163996089807983
RAB4B,17.129691648194683,-0.0759071354847009,0.33435853850185776,-0.22702317047087806,0.8204057250888355,0.9393685239826813,0.027163996089807983
RCN2,98.41082678823516,0.04483290697116366,0.1977229157363924,0.22674613513658512,0.820621150640116,0.9393685239826813,0.027163996089807983
DOHH,4.421983594815299,-0.09019748611665449,0.3965982120310542,-0.22742786876102178,0.8200910518544091,0.9393685239826813,0.027163996089807983
TMEM52B,1.9127277304527885,0.12283926381240443,0.5419540314553678,0.2266599318073728,0.8206881860049343,0.9393685239826813,0.027163996089807983
ZNF737,30.36644359206921,0.05167061342790576,0.22716686646589188,0.22745664555646752,0.8200686775538031,0.9393685239826813,0.027163996089807983
SMIM20,41.0126478644286,-0.038758519717157165,0.17130396985838425,-0.22625581735904052,0.8210024599940429,0.939505032010602,0.02710088946597304
SNORD79,180.12718582043811,0.095087986229859,0.4200731338649773,0.2263605514472697,0.8209210070406427,0.939505032010602,0.02710088946597304
ILK,38.94478332477388,0.05754958071081616,0.2543405993315796,0.22626973775346707,0.820991633825519,0.939505032010602,0.02710088946597304
RABGGTA,14.49143574219896,-0.053297516483883124,0.23580148444772778,-0.22602706089281668,0.8211803733453644,0.9395598429354459,0.02707555337190639
NKAPP1,9.423426528570806,-0.04861524395402947,0.21506860252248758,-0.22604528687048245,0.8211661979124186,0.9395598429354459,0.02707555337190639
SPDYE10P,3.085676670324709,-0.09205866754515893,0.4078620589329055,-0.22571029966850348,0.821426746818336,0.9397021641532786,0.027009772954436673
MYLK,6.3345870613786905,0.10800201951098638,0.4785203559587701,0.22569994811316232,0.8214347984440961,0.9397021641532786,0.027009772954436673
ZNF639,53.01351156243096,0.04825247703694851,0.2140313647174213,0.22544582239455746,0.8216324678921296,0.939728918888492,0.026997408112784758
CMC2,115.69271463253979,0.06070007773406862,0.26982892535128933,0.22495763808510671,0.8220122295144235,0.939728918888492,0.026997408112784758
SYNGR2,85.70194263813045,-0.04476319595547206,0.1990777902354985,-0.2248527869558908,0.8220937993063723,0.939728918888492,0.026997408112784758
PHYHD1,2.9830319418553555,0.10169522939675447,0.4516718025227393,0.22515292924807864,0.8218603062895276,0.939728918888492,0.026997408112784758
RBM12B,25.10361186732022,-0.056180681907953035,0.24987622617663174,-0.22483404190777317,0.8221083823722475,0.939728918888492,0.026997408112784758
MYT1,2.4218658826322943,0.13177615088555397,0.5857120468061906,0.2249845322528565,0.8219913072870703,0.939728918888492,0.026997408112784758
DYNC2H1,7.929709775802181,0.09503777589226418,0.42182695570707596,0.22530038587259013,0.821745599503658,0.939728918888492,0.026997408112784758
ZNF460,35.11221231520532,-0.06260837288456808,0.278226640336053,-0.2250265208570511,0.8219586426467665,0.939728918888492,0.026997408112784758
ZNF17,4.287091665101914,0.08577957371641602,0.3806337544921142,0.22535987075259026,0.8216993271820697,0.939728918888492,0.026997408112784758
TMEM241,7.102108750133158,-0.07502246178006544,0.3333376055865614,-0.22506450074257686,0.8219290968173425,0.939728918888492,0.026997408112784758
RNVU1-8,2.2914370385350473,0.1589196515676156,0.707585818079114,0.22459417290051878,0.8222949984415996,0.9398679013425416,0.026933182303999107
KIF1B,38.082916058186356,0.05575431598385963,0.24911066697052087,0.22381344268351805,0.8229024695445397,0.9401161483145389,0.026818487404610025
CCDC157,2.6549774437725806,0.08494152560526352,0.3794360665871751,0.22386255046671552,0.8228642565945778,0.9401161483145389,0.026818487404610025
UBE2H,57.020278184084276,-0.06861221191908538,0.30655591248948655,-0.22381630601053393,0.8229002414509232,0.9401161483145389,0.026818487404610025
TRAFD1,23.106054344595805,0.05193609352837623,0.232027835150982,0.22383561650946354,0.8228852150524748,0.9401161483145389,0.026818487404610025
CHD8,150.055987346528,0.04028643936609375,0.17977104605800637,0.2240985979082227,0.822680583447299,0.9401161483145389,0.026818487404610025
RP9,34.67904985613027,-0.05603844276456924,0.25030085114340767,-0.2238843476103983,0.822847295402352,0.9401161483145389,0.026818487404610025
MRPS14,55.3895541766876,-0.04832542715693141,0.21627592226009482,-0.22344339883944614,0.8231904306160862,0.9402221664054287,0.026769514226173276
IMPAD1,71.80963395468163,0.04246538285882518,0.19000926462984308,0.2234911173492091,0.823153295642586,0.9402221664054287,0.026769514226173276
KLF4,69.65282263400712,0.1009506842795629,0.4517254434941871,0.22347796816289356,0.8231635284181213,0.9402221664054287,0.026769514226173276
FGF7,4.328365207199147,-0.11371525435610083,0.510554352423562,-0.22272898823857507,0.8237464386649789,0.9404185541771715,0.026678810962165705
PHF1,36.56999953011583,0.0663139787859976,0.2973636533737911,0.22300633595807964,0.8235305752928892,0.9404185541771715,0.026678810962165705
NDRG2,6.855065271939165,0.10386874319576896,0.466362920329732,0.2227208439348711,0.8237527776851166,0.9404185541771715,0.026678810962165705
LINC01237,1.478175972392247,0.13848305581224363,0.620978390193596,0.223007850191164,0.8235293967820257,0.9404185541771715,0.026678810962165705
ZNF415,3.124101117093843,-0.09936399756157761,0.446122886690879,-0.22272786383727378,0.8237473138284279,0.9404185541771715,0.026678810962165705
TRAF3,35.27067320771833,0.0475008584609979,0.2131250606390155,0.2228778648488145,0.8236305643853925,0.9404185541771715,0.026678810962165705
WDR5B,12.49153553271102,0.06298661947577247,0.2829123169384632,0.2226365403860194,0.8238183950066662,0.9404191819786231,0.026678521037414707
LINC00367,4.312141984132122,-0.0985416722618428,0.44299488788082825,-0.22244426506418707,0.8239680563219696,0.9405157414327456,0.02663393125643302
BCL2L12,18.478760895721887,0.052927788720294924,0.23820487586997086,0.22219439684847872,0.8241625557736895,0.9405313258374298,0.026626735029314612
C14orf93,3.9702366583060624,0.07668133741946792,0.34513792390412673,0.2221759247783175,0.8241769350121808,0.9405313258374298,0.026626735029314612
RAB38,3.0078181512031352,-0.12570357051772213,0.565575478159093,-0.22225781592737734,0.8241131888237272,0.9405313258374298,0.026626735029314612
LOC101927759,2.45269054963082,0.08907477877986006,0.40117778670296633,0.22203317763904856,0.8242880558500794,0.9405399737378769,0.026622741841554966
RPL23AP32,81.22006143649197,0.09050449248170751,0.40783330784909394,0.2219154020524383,0.8243797403522746,0.9405399737378769,0.026622741841554966
