Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of cellular protein localization (GO:1903829)	5/71	2.164580e-02	1.869945e-01	0	0	3.324631e+00	1.274312e+01	TFRC;PYHIN1;ORMDL3;FYN;FERMT2
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	18/474	2.170332e-02	1.869945e-01	0	0	1.748840e+00	6.698564e+00	PRKCH;CSF1;RTKN2;SIRPG;LEF1;FLT3LG;CDC25B;DPP4;TGFBR3;TIAM1;HMGN5;IFNG;EPCAM;IL7;CCL5;IL6ST;IL7R;SLAMF1
GO_Biological_Process_2021	positive regulation of cellular component movement (GO:0051272)	3/27	2.204959e-02	1.886113e-01	0	0	5.472814e+00	2.087584e+01	SPOCK2;CCR7;ETS1
GO_Biological_Process_2021	positive regulation of erythrocyte differentiation (GO:0045648)	3/27	2.204959e-02	1.886113e-01	0	0	5.472814e+00	2.087584e+01	ETS1;GATA1;ACVR2A
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	16/408	2.265726e-02	1.931146e-01	0	0	1.806005e+00	6.839836e+00	EPHA4;TCAF2;IFITM1;CSF1;SEMA3C;TPM1;LEF1;PTPRK;SYNE2;SMAD7;TIAM1;CDH1;CCL5;SPATA13;FERMT2;PLXNA4
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway (GO:0038094)	5/72	2.284693e-02	1.940357e-01	0	0	3.274842e+00	1.237543e+01	CYFIP2;NCKAP1;CD3G;FYN;CD247
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	26/764	2.382715e-02	1.956449e-01	0	0	1.566876e+00	5.855306e+00	TENM1;IFITM1;TFRC;CSF1;RTKN2;SIRPG;LEF1;GATA3;PTPRK;ETS1;ZFP36L1;DPP4;HMGN5;EPCAM;STAT4;PIM2;SLAMF1;ITGA1;FLT3LG;CDC25B;TIAM1;DLG3;IFNG;IL7;IL6ST;IL7R
GO_Biological_Process_2021	negative regulation of cell projection organization (GO:0031345)	4/49	2.399353e-02	1.956449e-01	0	0	3.896330e+00	1.453320e+01	EPHA4;PTPRS;FYN;APOE
GO_Biological_Process_2021	positive regulation of stress-activated MAPK cascade (GO:0032874)	6/99	2.414286e-02	1.956449e-01	0	0	2.833758e+00	1.055225e+01	MFHAS1;CD27;CCR7;TRAF1;RASGRP1;SLAMF1
GO_Biological_Process_2021	regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)	2/11	2.418822e-02	1.956449e-01	0	0	9.715138e+00	3.615867e+01	CD274;XCL1
GO_Biological_Process_2021	regulation of T cell apoptotic process (GO:0070232)	2/11	2.418822e-02	1.956449e-01	0	0	9.715138e+00	3.615867e+01	CD274;CCL5
GO_Biological_Process_2021	regulation of T-helper 2 cell cytokine production (GO:2000551)	2/11	2.418822e-02	1.956449e-01	0	0	9.715138e+00	3.615867e+01	TBX21;XCL1
GO_Biological_Process_2021	interleukin-35-mediated signaling pathway (GO:0070757)	2/11	2.418822e-02	1.956449e-01	0	0	9.715138e+00	3.615867e+01	STAT4;IL6ST
GO_Biological_Process_2021	signal peptide processing (GO:0006465)	2/11	2.418822e-02	1.956449e-01	0	0	9.715138e+00	3.615867e+01	PCSK5;SEC11C
GO_Biological_Process_2021	lipoprotein biosynthetic process (GO:0042158)	2/11	2.418822e-02	1.956449e-01	0	0	9.715138e+00	3.615867e+01	UGCG;APOE
GO_Biological_Process_2021	negative regulation of natural killer cell mediated immunity (GO:0002716)	2/11	2.418822e-02	1.956449e-01	0	0	9.715138e+00	3.615867e+01	KLRD1;KLRC1
GO_Biological_Process_2021	negative regulation of potassium ion transmembrane transport (GO:1901380)	2/11	2.418822e-02	1.956449e-01	0	0	9.715138e+00	3.615867e+01	KCNH2;BIN1
GO_Biological_Process_2021	negative regulation of T-helper cell differentiation (GO:0045623)	2/11	2.418822e-02	1.956449e-01	0	0	9.715138e+00	3.615867e+01	TBX21;SMAD7
GO_Biological_Process_2021	positive regulation of integrin activation (GO:0033625)	2/11	2.418822e-02	1.956449e-01	0	0	9.715138e+00	3.615867e+01	FERMT2;SKAP1
GO_Biological_Process_2021	positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770)	2/11	2.418822e-02	1.956449e-01	0	0	9.715138e+00	3.615867e+01	IFNG;CCL2
GO_Biological_Process_2021	regulation of B cell activation (GO:0050864)	3/28	2.429382e-02	1.958329e-01	0	0	5.253632e+00	1.953055e+01	IGLL5;IKZF3;ZFP36L1
GO_Biological_Process_2021	regulation of cytokine-mediated signaling pathway (GO:0001959)	5/74	2.537659e-02	2.025018e-01	0	0	3.179593e+00	1.168159e+01	ZBP1;SOCS3;IFNG;IL7;TRAF1
GO_Biological_Process_2021	regulation of stress fiber assembly (GO:0051492)	5/74	2.537659e-02	2.025018e-01	0	0	3.179593e+00	1.168159e+01	GPR65;TPM1;EVL;FERMT2;PFN2
GO_Biological_Process_2021	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	5/74	2.537659e-02	2.025018e-01	0	0	3.179593e+00	1.168159e+01	CYFIP2;NCKAP1;CD3G;FYN;CD247
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	22/625	2.589220e-02	2.059253e-01	0	0	1.618978e+00	5.915442e+00	EPHA4;CSF1;RTKN2;TPM1;SIRPG;LEF1;FLT3LG;ETS1;CDC25B;ZFP36L1;DPP4;TIAM1;HMGN5;IFNG;EPCAM;IL7;CCL5;IL2RB;CCR7;IL6ST;IL7R;SLAMF1
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	37/1183	2.627811e-02	2.082978e-01	0	0	1.442300e+00	5.248558e+00	HLF;TXK;LEF1;RORA;GATA3;MLLT3;GATA1;ETS1;ARNTL;SEC14L2;HMGN5;LBH;EPCAM;CDH1;TBX21;MYO6;DPF3;PIM2;APOE;APBB1;MYBL1;BCL9L;KCNH2;EOMES;BCL11B;ZBTB38;PYHIN1;NR1D2;RGMB;ACVR2A;KLF1;SMAD7;TFR2;CAMK4;CAPRIN2;PFKM;SKAP1
GO_Biological_Process_2021	beta-catenin-TCF complex assembly (GO:1904837)	3/29	2.665670e-02	2.092067e-01	0	0	5.051311e+00	1.830956e+01	LEF1;TCF7;BCL9L
GO_Biological_Process_2021	glycolytic process (GO:0006096)	3/29	2.665670e-02	2.092067e-01	0	0	5.051311e+00	1.830956e+01	PKLR;ENO2;PFKM
GO_Biological_Process_2021	lamellipodium organization (GO:0097581)	3/29	2.665670e-02	2.092067e-01	0	0	5.051311e+00	1.830956e+01	CTTN;SPATA13;S1PR1
GO_Biological_Process_2021	cholesterol transport (GO:0030301)	4/51	2.733614e-02	2.138334e-01	0	0	3.730146e+00	1.342683e+01	APOC1;APOE;LDLRAP1;CES1
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	10/221	2.809421e-02	2.165999e-01	0	0	2.087899e+00	7.458376e+00	TIAM1;TCAF2;CSF1;SEMA3C;CCL5;SPOCK2;LEF1;CCR7;FERMT2;SYNE2
GO_Biological_Process_2021	regulation of astrocyte differentiation (GO:0048710)	2/12	2.860066e-02	2.165999e-01	0	0	8.743177e+00	3.107610e+01	EPHA4;BIN1
GO_Biological_Process_2021	regulation of axon regeneration (GO:0048679)	2/12	2.860066e-02	2.165999e-01	0	0	8.743177e+00	3.107610e+01	EPHA4;PTPRS
GO_Biological_Process_2021	axonal fasciculation (GO:0007413)	2/12	2.860066e-02	2.165999e-01	0	0	8.743177e+00	3.107610e+01	EPHA4;CDK5R1
GO_Biological_Process_2021	regulation of cholesterol esterification (GO:0010872)	2/12	2.860066e-02	2.165999e-01	0	0	8.743177e+00	3.107610e+01	APOC1;APOE
GO_Biological_Process_2021	regulation of leukocyte cell-cell adhesion (GO:1903037)	2/12	2.860066e-02	2.165999e-01	0	0	8.743177e+00	3.107610e+01	LCK;SKAP1
GO_Biological_Process_2021	macrophage chemotaxis (GO:0048246)	2/12	2.860066e-02	2.165999e-01	0	0	8.743177e+00	3.107610e+01	CCL5;CCL2
GO_Biological_Process_2021	modulation by host of viral process (GO:0044788)	2/12	2.860066e-02	2.165999e-01	0	0	8.743177e+00	3.107610e+01	IFI27;APOE
GO_Biological_Process_2021	nuclear body organization (GO:0030575)	2/12	2.860066e-02	2.165999e-01	0	0	8.743177e+00	3.107610e+01	HABP4;ETS1
GO_Biological_Process_2021	phospholipid efflux (GO:0033700)	2/12	2.860066e-02	2.165999e-01	0	0	8.743177e+00	3.107610e+01	APOC1;APOE
GO_Biological_Process_2021	regulation of long-term synaptic potentiation (GO:1900271)	3/30	2.913794e-02	2.192722e-01	0	0	4.863976e+00	1.719763e+01	EPHA4;APOE;NSG1
GO_Biological_Process_2021	regulation of protein localization to membrane (GO:1905475)	3/30	2.913794e-02	2.192722e-01	0	0	4.863976e+00	1.719763e+01	FYN;LDLRAP1;GBP1
GO_Biological_Process_2021	regulation of insulin secretion (GO:0050796)	6/104	2.982503e-02	2.237348e-01	0	0	2.688488e+00	9.443063e+00	DPP4;IFNG;CCL5;SLC2A1;ITPR3;ARNTL
GO_Biological_Process_2021	positive regulation of B cell activation (GO:0050871)	4/53	3.094318e-02	2.299465e-01	0	0	3.577528e+00	1.243407e+01	IGLL5;TFRC;IL7;CD27
GO_Biological_Process_2021	positive regulation of NIK/NF-kappaB signaling (GO:1901224)	4/53	3.094318e-02	2.299465e-01	0	0	3.577528e+00	1.243407e+01	IL23A;RTKN2;CD27;NR3C2
GO_Biological_Process_2021	positive regulation of phagocytosis (GO:0050766)	4/53	3.094318e-02	2.299465e-01	0	0	3.577528e+00	1.243407e+01	IFNG;SIRPG;IL2RB;CCL2
GO_Biological_Process_2021	receptor signaling pathway via JAK-STAT (GO:0007259)	3/31	3.173704e-02	2.351111e-01	0	0	4.690022e+00	1.618185e+01	IFNG;STAT4;CCL2
GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	11/258	3.198084e-02	2.357995e-01	0	0	1.962768e+00	6.757060e+00	TIAM1;IFITM1;PRKCH;CSF1;LEF1;IL6ST;FERMT2;ACVR2A;ARNTL;ZFP36L1;BCL9L
GO_Biological_Process_2021	protein phosphorylation (GO:0006468)	18/496	3.202828e-02	2.357995e-01	0	0	1.666427e+00	5.734403e+00	EPHA4;PRKCH;TXK;LMTK2;ACVR2A;CDC25B;SMAD7;TGFBR3;SBK1;LCK;CAMK4;PRKG2;CCL2;FYN;PIM2;TNIK;TRIB2;CDK5R1
GO_Biological_Process_2021	negative regulation of viral genome replication (GO:0045071)	4/54	3.284670e-02	2.392842e-01	0	0	3.505798e+00	1.197547e+01	ISG20;IFITM1;CCL5;OASL
GO_Biological_Process_2021	positive regulation of leukocyte chemotaxis (GO:0002690)	4/54	3.284670e-02	2.392842e-01	0	0	3.505798e+00	1.197547e+01	CSF1;CCL5;XCL1;CCR7
GO_Biological_Process_2021	regulation of interleukin-5 production (GO:0032674)	2/13	3.330658e-02	2.392842e-01	0	0	7.947936e+00	2.703888e+01	LEF1;GATA3
GO_Biological_Process_2021	DNA catabolic process (GO:0006308)	2/13	3.330658e-02	2.392842e-01	0	0	7.947936e+00	2.703888e+01	ISG20;DNASE1L3
GO_Biological_Process_2021	negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)	2/13	3.330658e-02	2.392842e-01	0	0	7.947936e+00	2.703888e+01	CD274;XCL1
GO_Biological_Process_2021	negative regulation of potassium ion transport (GO:0043267)	2/13	3.330658e-02	2.392842e-01	0	0	7.947936e+00	2.703888e+01	KCNH2;BIN1
GO_Biological_Process_2021	negative regulation of reactive oxygen species biosynthetic process (GO:1903427)	2/13	3.330658e-02	2.392842e-01	0	0	7.947936e+00	2.703888e+01	ABCD2;FYN
GO_Biological_Process_2021	pathway-restricted SMAD protein phosphorylation (GO:0060389)	2/13	3.330658e-02	2.392842e-01	0	0	7.947936e+00	2.703888e+01	TGFBR3;SMAD7
GO_Biological_Process_2021	regulation of NIK/NF-kappaB signaling (GO:1901222)	5/80	3.401433e-02	2.436328e-01	0	0	2.924324e+00	9.887063e+00	IL23A;RTKN2;CD27;LIME1;NR3C2
GO_Biological_Process_2021	regulation of dendritic spine morphogenesis (GO:0061001)	3/32	3.445333e-02	2.445672e-01	0	0	4.528066e+00	1.525120e+01	EPHA4;CAPRIN2;CDK5R1
GO_Biological_Process_2021	regulation of NMDA receptor activity (GO:2000310)	3/32	3.445333e-02	2.445672e-01	0	0	4.528066e+00	1.525120e+01	DLG3;IFNG;CCL2
GO_Biological_Process_2021	metal ion export (GO:0070839)	3/32	3.445333e-02	2.445672e-01	0	0	4.528066e+00	1.525120e+01	KCNH2;ATP7B;ATP1B2
GO_Biological_Process_2021	regulation of cardiac conduction (GO:1903779)	4/55	3.481724e-02	2.464148e-01	0	0	3.436880e+00	1.153982e+01	TRPC1;ITPR3;ATP1B2;RYR3
GO_Biological_Process_2021	chemokine-mediated signaling pathway (GO:0070098)	4/56	3.685495e-02	2.592931e-01	0	0	3.370614e+00	1.112560e+01	CCL5;XCL2;XCL1;CCL2
GO_Biological_Process_2021	negative regulation of metabolic process (GO:0009892)	4/56	3.685495e-02	2.592931e-01	0	0	3.370614e+00	1.112560e+01	ALDH1A1;APOC1;IL18R1;ARNTL
GO_Biological_Process_2021	regulation of cholesterol efflux (GO:0010874)	3/33	3.728599e-02	2.600179e-01	0	0	4.376906e+00	1.439625e+01	APOE;TTC39B;CES1
GO_Biological_Process_2021	signal transduction by p53 class mediator (GO:0072331)	3/33	3.728599e-02	2.600179e-01	0	0	4.376906e+00	1.439625e+01	PPP1R13B;MYO6;FHIT
GO_Biological_Process_2021	positive regulation of cytokine production involved in immune response (GO:0002720)	3/33	3.728599e-02	2.600179e-01	0	0	4.376906e+00	1.439625e+01	CD160;XCL1;CD226
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	32/1025	3.787874e-02	2.616528e-01	0	0	1.434154e+00	4.694510e+00	ST6GALNAC1;PTPRS;CSF1;TXK;PLOD2;CD3G;PTPRK;LTBP1;CDC14B;HERC5;SOCS3;UGCG;PPP3CC;B3GALT2;PRKG2;CCL2;FYN;PIM2;APOE;PRKCH;LMTK2;FBXO32;ACVR2A;F5;CDC25B;LCK;MGAT4A;CAMK4;TNIK;CD247;PTPN4;TRIB2
GO_Biological_Process_2021	regulation of nitric-oxide synthase biosynthetic process (GO:0051769)	2/14	3.829065e-02	2.616528e-01	0	0	7.285235e+00	2.376844e+01	IFNG;CCL2
GO_Biological_Process_2021	regulation of response to interferon-gamma (GO:0060330)	2/14	3.829065e-02	2.616528e-01	0	0	7.285235e+00	2.376844e+01	SOCS3;IFNG
GO_Biological_Process_2021	secondary palate development (GO:0062009)	2/14	3.829065e-02	2.616528e-01	0	0	7.285235e+00	2.376844e+01	TGFBR3;LEF1
GO_Biological_Process_2021	myeloid dendritic cell activation (GO:0001773)	2/14	3.829065e-02	2.616528e-01	0	0	7.285235e+00	2.376844e+01	CAMK4;SLAMF1
GO_Biological_Process_2021	positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725)	2/14	3.829065e-02	2.616528e-01	0	0	7.285235e+00	2.376844e+01	IL23A;RASGRP1
GO_Biological_Process_2021	positive regulation of macrophage chemotaxis (GO:0010759)	2/14	3.829065e-02	2.616528e-01	0	0	7.285235e+00	2.376844e+01	CSF1;CCL5
GO_Biological_Process_2021	regulation of defense response (GO:0031347)	5/83	3.893965e-02	2.653252e-01	0	0	2.811417e+00	9.125136e+00	HERC5;ZBP1;XCL1;NR1D2;APOE
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	8/171	3.955000e-02	2.687140e-01	0	0	2.157729e+00	6.969872e+00	NDFIP2;TFRC;SLC44A2;CCR7;PIM2;MID2;CARD11;APOL3
GO_Biological_Process_2021	cell-substrate junction assembly (GO:0007044)	3/34	4.023405e-02	2.702728e-01	0	0	4.235498e+00	1.360883e+01	CTTN;PTPRK;FERMT2
GO_Biological_Process_2021	regulation of keratinocyte differentiation (GO:0045616)	3/34	4.023405e-02	2.702728e-01	0	0	4.235498e+00	1.360883e+01	PRKCH;AQP3;ZFP36L1
GO_Biological_Process_2021	ventricular cardiac muscle tissue morphogenesis (GO:0055010)	3/34	4.023405e-02	2.702728e-01	0	0	4.235498e+00	1.360883e+01	TGFBR3;TPM1;SMAD7
GO_Biological_Process_2021	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	3/34	4.023405e-02	2.702728e-01	0	0	4.235498e+00	1.360883e+01	PPP1R13B;PPP3CC;GZMB
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	7/143	4.271430e-02	2.775698e-01	0	0	2.260863e+00	7.129002e+00	TFRC;CTTN;TFR2;DNAJC6;APOE;LDLRAP1;JCHAIN
GO_Biological_Process_2021	muscle cell differentiation (GO:0042692)	3/35	4.329640e-02	2.775698e-01	0	0	4.102929e+00	1.288191e+01	TMEM204;RORA;SYNE1
GO_Biological_Process_2021	negative regulation of cell cycle G1/S phase transition (GO:1902807)	3/35	4.329640e-02	2.775698e-01	0	0	4.102929e+00	1.288191e+01	GFI1B;CCL2;DACT1
GO_Biological_Process_2021	positive regulation of immunoglobulin production (GO:0002639)	3/35	4.329640e-02	2.775698e-01	0	0	4.102929e+00	1.288191e+01	TFRC;DNAJB9;XCL1
GO_Biological_Process_2021	response to reactive oxygen species (GO:0000302)	4/59	4.337211e-02	2.775698e-01	0	0	3.186272e+00	9.998325e+00	TPM1;FYN;PTPRK;APOE
GO_Biological_Process_2021	regulation of integrin activation (GO:0033623)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	FERMT2;SKAP1
GO_Biological_Process_2021	regulation of non-canonical Wnt signaling pathway (GO:2000050)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	TIAM1;DACT1
GO_Biological_Process_2021	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	TNRC6C;ZFP36L1
GO_Biological_Process_2021	regulation of secretion (GO:0051046)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	MYO6;CES1
GO_Biological_Process_2021	interleukin-27-mediated signaling pathway (GO:0070106)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	IL6ST;OASL
GO_Biological_Process_2021	macrophage differentiation (GO:0030225)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	CSF1;IFNG
GO_Biological_Process_2021	macrophage migration (GO:1905517)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	CCL5;CCL2
GO_Biological_Process_2021	negative regulation of cellular component movement (GO:0051271)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	TGFBR3;GATA3
GO_Biological_Process_2021	negative regulation of leukocyte mediated cytotoxicity (GO:0001911)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	KLRD1;KLRC1
GO_Biological_Process_2021	peptidyl-tyrosine autophosphorylation (GO:0038083)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	ITK;TXK
GO_Biological_Process_2021	positive regulation of heterotypic cell-cell adhesion (GO:0034116)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	LCK;SKAP1
GO_Biological_Process_2021	positive regulation of membrane protein ectodomain proteolysis (GO:0051044)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	IFNG;APOE
GO_Biological_Process_2021	positive regulation of natural killer cell activation (GO:0032816)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	KLRC2;IL23A
GO_Biological_Process_2021	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)	2/15	4.353806e-02	2.775698e-01	0	0	6.724488e+00	2.107535e+01	TNRC6C;ZFP36L1
GO_Biological_Process_2021	cellular response to transforming growth factor beta stimulus (GO:0071560)	6/114	4.365933e-02	2.775986e-01	0	0	2.438299e+00	7.635141e+00	TGFBR3;XCL1;PTPRK;FERMT2;ZFP36L1;SMAD7
GO_Biological_Process_2021	response to interleukin-1 (GO:0070555)	5/86	4.427807e-02	2.800352e-01	0	0	2.706874e+00	8.438044e+00	CCL5;XCL2;XCL1;CCL2;GBP1
GO_Biological_Process_2021	negative regulation of cellular amide metabolic process (GO:0034249)	5/86	4.427807e-02	2.800352e-01	0	0	2.706874e+00	8.438044e+00	BIN1;ORMDL3;GZMB;APOE;CNOT9
GO_Biological_Process_2021	positive regulation of protein metabolic process (GO:0051247)	6/115	4.523054e-02	2.853003e-01	0	0	2.415805e+00	7.479292e+00	CSF1;IL23A;TFR2;APOE;RASGRP1;DACT1
GO_Biological_Process_2021	cellular response to chemokine (GO:1990869)	4/60	4.567920e-02	2.866098e-01	0	0	3.129213e+00	9.657104e+00	CCL5;XCL2;XCL1;CCL2
GO_Biological_Process_2021	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	4/60	4.567920e-02	2.866098e-01	0	0	3.129213e+00	9.657104e+00	CDH1;AMIGO2;NECTIN3;NECTIN1
GO_Biological_Process_2021	positive regulation of MAPK cascade (GO:0043410)	11/274	4.602592e-02	2.880254e-01	0	0	1.841832e+00	5.670173e+00	TENM1;MFHAS1;CCL5;XCL2;XCL1;CCL2;CCR7;APOE;RASGRP1;FERMT2;SLAMF1
GO_Biological_Process_2021	transferrin transport (GO:0033572)	3/36	4.647179e-02	2.885376e-01	0	0	3.978394e+00	1.220933e+01	TFRC;TFR2;LMTK2
GO_Biological_Process_2021	Wnt signaling pathway, calcium modulating pathway (GO:0007223)	3/36	4.647179e-02	2.885376e-01	0	0	3.978394e+00	1.220933e+01	TNRC6C;GNG2;LEF1
GO_Biological_Process_2021	positive regulation of innate immune response (GO:0045089)	3/36	4.647179e-02	2.885376e-01	0	0	3.978394e+00	1.220933e+01	ZBP1;GBP5;CCL5
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	24/742	4.770536e-02	2.907834e-01	0	0	1.481213e+00	4.506902e+00	ZBP1;FCMR;PPP1R13B;TFRC;GZMA;LEF1;CD3E;GATA1;IKZF3;NUGGC;RNF157;PRDX2;TIAM1;HMGN5;CD40LG;BIN1;IL7;IL2RB;CD28;CTLA4;CD27;PIM2;APBB1;IL6ST
GO_Biological_Process_2021	iron ion homeostasis (GO:0055072)	4/61	4.805351e-02	2.907834e-01	0	0	3.074157e+00	9.331420e+00	TFRC;SLC22A17;TFR2;NEO1
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	13/345	4.875873e-02	2.907834e-01	0	0	1.726035e+00	5.214129e+00	ITK;PRKCH;TFRC;TXK;LEF1;TIAM1;IFNG;IL23A;CD28;LEPR;APOE;FERMT2;BCL9L
GO_Biological_Process_2021	regulation of amyloid-beta clearance (GO:1900221)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	IFNG;APOE
GO_Biological_Process_2021	regulation of cholesterol storage (GO:0010885)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	TTC39B;CES1
GO_Biological_Process_2021	regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	IL23A;RASGRP1
GO_Biological_Process_2021	cellular response to sterol (GO:0036315)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	RORA;CES1
GO_Biological_Process_2021	regulation of interleukin-13 production (GO:0032656)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	LEF1;GATA3
GO_Biological_Process_2021	regulation of leukocyte activation (GO:0002694)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	MFHAS1;LCK
GO_Biological_Process_2021	dendritic cell chemotaxis (GO:0002407)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	CCL5;CCR7
GO_Biological_Process_2021	regulation of monocyte differentiation (GO:0045655)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	CSF1;ZFP36L1
GO_Biological_Process_2021	eosinophil chemotaxis (GO:0048245)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	CCL5;CCL2
GO_Biological_Process_2021	eosinophil migration (GO:0072677)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	CCL5;CCL2
GO_Biological_Process_2021	membrane repolarization (GO:0086009)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	KCNH2;ATP1B2
GO_Biological_Process_2021	negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	KLRD1;KLRC1
GO_Biological_Process_2021	neutrophil activation (GO:0042119)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	CCL5;DNASE1L3
GO_Biological_Process_2021	positive regulation of alpha-beta T cell proliferation (GO:0046641)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	IL23A;XCL1
GO_Biological_Process_2021	positive regulation of small molecule metabolic process (GO:0062013)	2/16	4.903454e-02	2.907834e-01	0	0	6.243848e+00	1.882664e+01	LDLRAP1;CES1
GO_Biological_Process_2021	regulation of transport (GO:0051049)	3/37	4.975885e-02	2.916021e-01	0	0	3.861184e+00	1.158574e+01	TRAT1;MYO6;LEPR
GO_Biological_Process_2021	negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	3/37	4.975885e-02	2.916021e-01	0	0	3.861184e+00	1.158574e+01	GFI1B;CCL2;DACT1
GO_Biological_Process_2021	positive regulation of myeloid cell differentiation (GO:0045639)	3/37	4.975885e-02	2.916021e-01	0	0	3.861184e+00	1.158574e+01	ETS1;GATA1;ACVR2A
GO_Biological_Process_2021	second-messenger-mediated signaling (GO:0019932)	5/89	5.003364e-02	2.916021e-01	0	0	2.609797e+00	7.816499e+00	RCAN3;CCR7;APOE;CCR4;LAT
GO_Biological_Process_2021	positive regulation of inflammatory response (GO:0050729)	5/89	5.003364e-02	2.916021e-01	0	0	2.609797e+00	7.816499e+00	ZBP1;IFNG;IL23A;IL6ST;ETS1
GO_Biological_Process_2021	regulation of protein binding (GO:0043393)	6/118	5.015360e-02	2.916021e-01	0	0	2.350734e+00	7.034958e+00	TIAM1;AKTIP;CAPRIN2;LDLRAP1;DACT1;ADD2
GO_Biological_Process_2021	negative regulation of response to external stimulus (GO:0032102)	6/118	5.015360e-02	2.916021e-01	0	0	2.350734e+00	7.034958e+00	EPHA4;MFHAS1;PTPRS;RORA;GATA3;APOE
GO_Biological_Process_2021	positive regulation of protein-containing complex assembly (GO:0031334)	6/118	5.015360e-02	2.916021e-01	0	0	2.350734e+00	7.034958e+00	GBP5;TFRC;IFNG;SKAP1;FERMT2;TRABD2A
GO_Biological_Process_2021	negative regulation of inflammatory response (GO:0050728)	9/212	5.051156e-02	2.929671e-01	0	0	1.949530e+00	5.820425e+00	MFHAS1;GNG2;CD3G;RORA;FYN;GATA3;APOE;CD247;PTGDR
GO_Biological_Process_2021	positive regulation of hydrolase activity (GO:0051345)	7/149	5.126671e-02	2.966235e-01	0	0	2.164664e+00	6.430598e+00	DOCK9;CCL5;XCL2;XCL1;CCL2;RASGRP1;FERMT2
